run_version|run_dir|timestamp_iso|row_id|model_name|exp_condition|condition_order_index|interaction_tone|interaction_id|assistant_was_correct|format|study_context|transcript_chars|raw_preference|parsed_preference|compliant_preference|latency_ms_preference|log_path_preference|raw_is_abusive|parsed_is_abusive|compliant_is_abusive|latency_ms_is_abusive|log_path_is_abusive|raw_is_adequate|parsed_is_adequate|compliant_is_adequate|latency_ms_is_adequate|log_path_is_adequate|temperature|top_p|top_k|seed
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:36.980007|row_91058c9340_653e245f|gemma2:9b|1a_prompt_with_context|3|friendly|friendly:3|1|prompt|1|358|YES|YES|1|1264|runs_replication/run_20250920_104842/logs/trial_9df0eb7a0b_07b1f704.json|NO|NO|1|452|runs_replication/run_20250920_104842/logs/trial_eb4a9f3f0e_2167580a.json|YES|YES|1|472|runs_replication/run_20250920_104842/logs/trial_d45447f440_3cdf472f.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:38.670035|row_8059b9b378_4c00e2ac|gemma2:9b|1a_prompt_with_context|0|friendly|friendly:4|0|prompt|1|220|YES|YES|1|778|runs_replication/run_20250920_104842/logs/trial_1444977841_60f25856.json|NO|NO|1|451|runs_replication/run_20250920_104842/logs/trial_5b65984884_1d877a9c.json|NO|NO|1|452|runs_replication/run_20250920_104842/logs/trial_a4a3f190f6_c003123f.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:40.346064|row_40674bda63_7c11cfc5|gemma2:9b|1b_prompt_without_context|1|friendly|friendly:4|0|prompt|0|220|YES|YES|1|771|runs_replication/run_20250920_104842/logs/trial_309584182f_b203b933.json|NO|NO|1|448|runs_replication/run_20250920_104842/logs/trial_967687b5b9_6a470d5a.json|NO|NO|1|448|runs_replication/run_20250920_104842/logs/trial_99a810de53_3e5bd54b.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:42.024242|row_3df0fa3f43_ea2bf76b|gemma2:9b|2b_interaction_without_context|2|friendly|friendly:4|0|interaction|0|220|YES|YES|1|771|runs_replication/run_20250920_104842/logs/trial_086caa9ac7_83b2184d.json|NO|NO|1|449|runs_replication/run_20250920_104842/logs/trial_aae991786d_7b014443.json|NO|NO|1|450|runs_replication/run_20250920_104842/logs/trial_006e03faef_c41c0713.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:44.025336|row_12e4f80ced_9a374792|gemma2:9b|2a_interaction_with_context|3|friendly|friendly:4|0|interaction|1|220|YES|YES|1|1095|runs_replication/run_20250920_104842/logs/trial_2b354b5dfc_95a00f16.json|NO|NO|1|450|runs_replication/run_20250920_104842/logs/trial_914fe36b0c_e506b45d.json|NO|NO|1|450|runs_replication/run_20250920_104842/logs/trial_570d0f06d7_b3ffd4d0.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:45.714265|row_b1d024cd1a_a053b582|gemma2:9b|2b_interaction_without_context|0|friendly|friendly:5|1|interaction|0|144|YES|YES|1|773|runs_replication/run_20250920_104842/logs/trial_737d081a68_4c6ac8eb.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_79df574f50_7ef58345.json|YES|YES|1|455|runs_replication/run_20250920_104842/logs/trial_851d7387f1_d838ec4c.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:47.717213|row_98c9a473e0_a3b2a4ab|gemma2:9b|1a_prompt_with_context|1|friendly|friendly:5|1|prompt|1|144|YES|YES|1|1088|runs_replication/run_20250920_104842/logs/trial_db466f90cf_9fdc4cd1.json|NO|NO|1|455|runs_replication/run_20250920_104842/logs/trial_3f78aa38fd_8284c395.json|YES|YES|1|453|runs_replication/run_20250920_104842/logs/trial_6a960f97d1_e76ec9f3.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:49.586756|row_c38a191b00_90660622|gemma2:9b|2a_interaction_with_context|2|friendly|friendly:5|1|interaction|1|144|YES|YES|1|944|runs_replication/run_20250920_104842/logs/trial_80f917803c_51b757df.json|NO|NO|1|470|runs_replication/run_20250920_104842/logs/trial_d5835cc810_517637c7.json|YES|YES|1|448|runs_replication/run_20250920_104842/logs/trial_bbb1912c13_bec360f8.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:51.276811|row_859df356b8_02cc9a60|gemma2:9b|1b_prompt_without_context|3|friendly|friendly:5|1|prompt|0|144|YES|YES|1|772|runs_replication/run_20250920_104842/logs/trial_7d2f30a2b2_8e3e7d46.json|NO|NO|1|452|runs_replication/run_20250920_104842/logs/trial_e30bf620b7_a0f1e7e9.json|YES|YES|1|459|runs_replication/run_20250920_104842/logs/trial_72bd111212_61e0e13c.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:53.140973|row_54a3d1a667_404da793|gemma2:9b|1b_prompt_without_context|0|friendly|friendly:6|1|prompt|0|294|YES|YES|1|942|runs_replication/run_20250920_104842/logs/trial_7d3ae0ada8_52de0672.json|NO|NO|1|455|runs_replication/run_20250920_104842/logs/trial_92591115f4_df9b7042.json|YES|YES|1|456|runs_replication/run_20250920_104842/logs/trial_a48fd38a9d_dd841fea.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:54.992859|row_552ceddc72_dea33315|gemma2:9b|2b_interaction_without_context|1|friendly|friendly:6|1|interaction|0|294|YES|YES|1|933|runs_replication/run_20250920_104842/logs/trial_de0c47e71d_b731242d.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_0e3e2fb9ef_6bd6b332.json|YES|YES|1|457|runs_replication/run_20250920_104842/logs/trial_c4f0a0af73_e98898f4.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:57.017947|row_69586ac790_e238bf98|gemma2:9b|2a_interaction_with_context|2|friendly|friendly:6|1|interaction|1|294|YES|YES|1|1109|runs_replication/run_20250920_104842/logs/trial_977879a884_dd994f4c.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_d4b5ef5cc9_c73319de.json|YES|YES|1|453|runs_replication/run_20250920_104842/logs/trial_e3c82057fb_7d182c84.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:50:59.210339|row_fa0082ecc6_374434ae|gemma2:9b|1a_prompt_with_context|3|friendly|friendly:6|1|prompt|1|294|YES|YES|1|1269|runs_replication/run_20250920_104842/logs/trial_a587e0c60f_7c271986.json|NO|NO|1|457|runs_replication/run_20250920_104842/logs/trial_967a46c01f_318d2c2b.json|YES|YES|1|458|runs_replication/run_20250920_104842/logs/trial_5bfd032d02_61eac0e7.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:01.071709|row_846f954520_14bd9763|gemma2:9b|1b_prompt_without_context|0|friendly|friendly:7|1|prompt|0|366|YES|YES|1|940|runs_replication/run_20250920_104842/logs/trial_4fc0e4c1e9_f0560e9d.json|NO|NO|1|462|runs_replication/run_20250920_104842/logs/trial_10e3596826_f54ddcfd.json|YES|YES|1|455|runs_replication/run_20250920_104842/logs/trial_6bb444e30d_ac3660df.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:02.935116|row_d0814cd19a_f9dbaca3|gemma2:9b|2b_interaction_without_context|1|friendly|friendly:7|1|interaction|0|366|YES|YES|1|941|runs_replication/run_20250920_104842/logs/trial_8465c8419d_73b1712e.json|NO|NO|1|454|runs_replication/run_20250920_104842/logs/trial_9e5f22ca33_f371363d.json|YES|YES|1|456|runs_replication/run_20250920_104842/logs/trial_35e7bb2ecc_96f4672a.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:05.131826|row_359533252a_14fa8ba4|gemma2:9b|1a_prompt_with_context|2|friendly|friendly:7|1|prompt|1|366|YES|YES|1|1277|runs_replication/run_20250920_104842/logs/trial_86d03647ff_92cdce17.json|NO|NO|1|451|runs_replication/run_20250920_104842/logs/trial_ee0f3f0d57_325d69a0.json|YES|YES|1|455|runs_replication/run_20250920_104842/logs/trial_9a0a5fb7a1_0f8b708f.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:07.329309|row_d53d0ba6ae_a82f4126|gemma2:9b|2a_interaction_with_context|3|friendly|friendly:7|1|interaction|1|366|YES|YES|1|1274|runs_replication/run_20250920_104842/logs/trial_c3dc956c79_32d751e3.json|NO|NO|1|455|runs_replication/run_20250920_104842/logs/trial_790002e2da_e4fa756b.json|YES|YES|1|455|runs_replication/run_20250920_104842/logs/trial_6237963b0d_35b70a92.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:09.019354|row_27cd77ff22_946fa69c|gemma2:9b|2b_interaction_without_context|0|friendly|friendly:8|0|interaction|0|202|YES|YES|1|781|runs_replication/run_20250920_104842/logs/trial_aff65e2373_9dc6edb3.json|NO|NO|1|452|runs_replication/run_20250920_104842/logs/trial_15402a5817_dc5cadef.json|NO|NO|1|445|runs_replication/run_20250920_104842/logs/trial_84b2697265_0a0339fe.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:11.049841|row_625ac4f8a4_51a44e76|gemma2:9b|2a_interaction_with_context|1|friendly|friendly:8|0|interaction|1|202|YES|YES|1|1098|runs_replication/run_20250920_104842/logs/trial_4fa616450d_7fa1f5a8.json|NO|NO|1|458|runs_replication/run_20250920_104842/logs/trial_55e7c9ca27_e615dd64.json|NO|NO|1|463|runs_replication/run_20250920_104842/logs/trial_7cf1e2ea74_f2285c2c.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:12.753162|row_8da13b28a5_73efdae8|gemma2:9b|1b_prompt_without_context|2|friendly|friendly:8|0|prompt|0|202|YES|YES|1|788|runs_replication/run_20250920_104842/logs/trial_689035b675_ecf5eb61.json|NO|NO|1|452|runs_replication/run_20250920_104842/logs/trial_24370f8554_9c967fbd.json|NO|NO|1|457|runs_replication/run_20250920_104842/logs/trial_5d9e79e9d3_5e539777.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:14.773934|row_1d46419c74_2da00c72|gemma2:9b|1a_prompt_with_context|3|friendly|friendly:8|0|prompt|1|202|YES|YES|1|1104|runs_replication/run_20250920_104842/logs/trial_c431daf7ea_4760a921.json|NO|NO|1|452|runs_replication/run_20250920_104842/logs/trial_32a578592d_9adeb09a.json|YES|YES|1|453|runs_replication/run_20250920_104842/logs/trial_ec191865f2_cd7a9475.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:16.465535|row_4c4c40f5ca_9746b7e7|gemma2:9b|1a_prompt_with_context|0|friendly|friendly:9|1|prompt|1|161|YES|YES|1|772|runs_replication/run_20250920_104842/logs/trial_a32f75dd39_31167b99.json|NO|NO|1|449|runs_replication/run_20250920_104842/logs/trial_33e7ea01bb_16b45bbe.json|YES|YES|1|458|runs_replication/run_20250920_104842/logs/trial_3525e8a5c3_731477bc.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:18.150511|row_beb94e9849_cdfea517|gemma2:9b|1b_prompt_without_context|1|friendly|friendly:9|1|prompt|0|161|YES|YES|1|773|runs_replication/run_20250920_104842/logs/trial_2dcb61c254_1637f8b2.json|NO|NO|1|454|runs_replication/run_20250920_104842/logs/trial_2ccaba91cd_14b24714.json|YES|YES|1|449|runs_replication/run_20250920_104842/logs/trial_1605dbfd4b_16b0aa3c.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:20.015180|row_bad76002c1_e93ca8cb|gemma2:9b|2a_interaction_with_context|2|friendly|friendly:9|1|interaction|1|161|YES|YES|1|947|runs_replication/run_20250920_104842/logs/trial_e2f6edc723_a36d4fdd.json|NO|NO|1|448|runs_replication/run_20250920_104842/logs/trial_095ea70a73_25a5b2ca.json|YES|YES|1|464|runs_replication/run_20250920_104842/logs/trial_b1fde7df15_076b3603.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:21.717522|row_f0f027a9d9_480125f6|gemma2:9b|2b_interaction_without_context|3|friendly|friendly:9|1|interaction|0|161|YES|YES|1|780|runs_replication/run_20250920_104842/logs/trial_8ef5ed35fb_ddacb375.json|NO|NO|1|451|runs_replication/run_20250920_104842/logs/trial_fb57f14577_7497beca.json|YES|YES|1|464|runs_replication/run_20250920_104842/logs/trial_c7b76e8a20_f37c4473.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:23.755651|row_b5a57efc23_ac58dae5|gemma2:9b|1a_prompt_with_context|0|unclear|unclear:0|1|prompt|1|242|NO|NO|1|1119|runs_replication/run_20250920_104842/logs/trial_a49a177062_4ab6de8f.json|NO|NO|1|454|runs_replication/run_20250920_104842/logs/trial_da98708357_72d6facb.json|NO|NO|1|458|runs_replication/run_20250920_104842/logs/trial_f42b5df57e_a743e3f4.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:25.824338|row_65b5f39e7b_baaf8f8a|gemma2:9b|2a_interaction_with_context|1|unclear|unclear:0|1|interaction|1|242|YES|YES|1|1144|runs_replication/run_20250920_104842/logs/trial_5087567281_c892a394.json|NO|NO|1|458|runs_replication/run_20250920_104842/logs/trial_03c605ee5d_dcb05d2f.json|NO|NO|1|459|runs_replication/run_20250920_104842/logs/trial_017052bcf2_2859b963.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:27.681211|row_d4c9183727_57d16b7c|gemma2:9b|2b_interaction_without_context|2|unclear|unclear:0|1|interaction|0|242|YES|YES|1|939|runs_replication/run_20250920_104842/logs/trial_4b86c28332_5e60b683.json|NO|NO|1|449|runs_replication/run_20250920_104842/logs/trial_49b7debc20_dde93de1.json|NO|NO|1|455|runs_replication/run_20250920_104842/logs/trial_9ed57e3387_b91d46d6.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:29.537212|row_c28d528dd6_aae5ec3f|gemma2:9b|1b_prompt_without_context|3|unclear|unclear:0|1|prompt|0|242|YES|YES|1|949|runs_replication/run_20250920_104842/logs/trial_9fc3bce067_abd6a54c.json|NO|NO|1|447|runs_replication/run_20250920_104842/logs/trial_d5fc649cbb_13437a87.json|NO|NO|1|452|runs_replication/run_20250920_104842/logs/trial_46ed5896d0_a2d519c2.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:31.419619|row_caca7ea4a1_23b31a84|gemma2:9b|1a_prompt_with_context|0|unclear|unclear:1|0|prompt|1|132|NO|NO|1|958|runs_replication/run_20250920_104842/logs/trial_66a82b03ce_8023040e.json|NO|NO|1|463|runs_replication/run_20250920_104842/logs/trial_4c3ade0865_16d17626.json|NO|NO|1|454|runs_replication/run_20250920_104842/logs/trial_51eb03c760_e9455bfa.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:33.116337|row_c707cf58d3_ebee7fe7|gemma2:9b|2b_interaction_without_context|1|unclear|unclear:1|0|interaction|0|132|NO|NO|1|788|runs_replication/run_20250920_104842/logs/trial_a3404becde_71ee07f6.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_9d1a8c1bda_814fc45e.json|NO|NO|1|450|runs_replication/run_20250920_104842/logs/trial_e6aaba7c0d_04034a63.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:34.991094|row_7292b5e863_a2f8d9ab|gemma2:9b|2a_interaction_with_context|2|unclear|unclear:1|0|interaction|1|132|NO|NO|1|956|runs_replication/run_20250920_104842/logs/trial_9a6a1a1a2d_30e43961.json|NO|NO|1|454|runs_replication/run_20250920_104842/logs/trial_d623e42929_3da50b99.json|NO|NO|1|455|runs_replication/run_20250920_104842/logs/trial_2bd6c55bdc_a9e4503b.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:36.688162|row_f5515358b3_e9cb3bce|gemma2:9b|1b_prompt_without_context|3|unclear|unclear:1|0|prompt|0|132|YES|YES|1|780|runs_replication/run_20250920_104842/logs/trial_d6463478a0_062c3964.json|NO|NO|1|451|runs_replication/run_20250920_104842/logs/trial_7d74cc7416_af6d9dd0.json|NO|NO|1|455|runs_replication/run_20250920_104842/logs/trial_862814e1c1_20ec1f72.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:38.565851|row_2a8243491a_07be2b1b|gemma2:9b|1b_prompt_without_context|0|unclear|unclear:2|1|prompt|0|266|YES|YES|1|963|runs_replication/run_20250920_104842/logs/trial_c652aa2080_afbadd7d.json|NO|NO|1|456|runs_replication/run_20250920_104842/logs/trial_469a68d0ba_cb359f75.json|NO|NO|1|450|runs_replication/run_20250920_104842/logs/trial_68689e1dec_73420dc5.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:40.451834|row_1e27c6545c_c686efab|gemma2:9b|2b_interaction_without_context|1|unclear|unclear:2|1|interaction|0|266|NO|NO|1|958|runs_replication/run_20250920_104842/logs/trial_8076fc2990_6b62bbb4.json|NO|NO|1|458|runs_replication/run_20250920_104842/logs/trial_8006c985b6_d843d4df.json|NO|NO|1|459|runs_replication/run_20250920_104842/logs/trial_a1df29cb9c_596fd840.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:42.713282|row_48fc17de8b_88d9679a|gemma2:9b|2a_interaction_with_context|2|unclear|unclear:2|1|interaction|1|266|NO|NO|1|1333|runs_replication/run_20250920_104842/logs/trial_3c3029844e_c212527c.json|NO|NO|1|468|runs_replication/run_20250920_104842/logs/trial_647ebc1723_464e40d9.json|NO|NO|1|456|runs_replication/run_20250920_104842/logs/trial_6d5c285b68_525225c0.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:44.955412|row_876977d194_cae619cd|gemma2:9b|1a_prompt_with_context|3|unclear|unclear:2|1|prompt|1|266|NO|NO|1|1310|runs_replication/run_20250920_104842/logs/trial_e30fd89682_c1b3de53.json|NO|NO|1|461|runs_replication/run_20250920_104842/logs/trial_aa6f1a9a0d_6a3cc0ff.json|NO|NO|1|459|runs_replication/run_20250920_104842/logs/trial_c21efef558_84344b1c.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:47.011888|row_18e6b738cb_7cd544a0|gemma2:9b|2a_interaction_with_context|0|unclear|unclear:3|1|interaction|1|296|NO|NO|1|1139|runs_replication/run_20250920_104842/logs/trial_cecab640b9_f847ce63.json|NO|NO|1|458|runs_replication/run_20250920_104842/logs/trial_ca81c4341e_762a19ba.json|NO|NO|1|454|runs_replication/run_20250920_104842/logs/trial_9ba01f943b_d76780f2.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:48.884365|row_02d21f29a1_016fa63f|gemma2:9b|2b_interaction_without_context|1|unclear|unclear:3|1|interaction|0|296|NO|NO|1|954|runs_replication/run_20250920_104842/logs/trial_bec26d0716_cb35495d.json|NO|NO|1|455|runs_replication/run_20250920_104842/logs/trial_07077968f5_d3f22a95.json|NO|NO|1|458|runs_replication/run_20250920_104842/logs/trial_ffd7704b83_33e724c1.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:50.949244|row_6f51b875d0_08bb43e5|gemma2:9b|1a_prompt_with_context|2|unclear|unclear:3|1|prompt|1|296|NO|NO|1|1141|runs_replication/run_20250920_104842/logs/trial_4e3a9ebb82_c16ca272.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_9ad13749cc_b49b3158.json|NO|NO|1|462|runs_replication/run_20250920_104842/logs/trial_753b398bc3_d9822d1d.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:52.820367|row_bb07beeb2b_53ba1332|gemma2:9b|1b_prompt_without_context|3|unclear|unclear:3|1|prompt|0|296|YES|YES|1|963|runs_replication/run_20250920_104842/logs/trial_85c76bdc5f_a0b63950.json|NO|NO|1|454|runs_replication/run_20250920_104842/logs/trial_e3f27750cd_2add75e7.json|NO|NO|1|449|runs_replication/run_20250920_104842/logs/trial_8ff771e3b0_0dac7252.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:54.706456|row_4e9c176992_b1e19ebe|gemma2:9b|2a_interaction_with_context|0|unclear|unclear:4|0|interaction|1|157|YES|YES|1|968|runs_replication/run_20250920_104842/logs/trial_4edc47916e_f2c82257.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_f521f1fe66_98b72e89.json|NO|NO|1|457|runs_replication/run_20250920_104842/logs/trial_0063495234_1cba706a.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:56.589634|row_fb52a96871_fc064d07|gemma2:9b|1a_prompt_with_context|1|unclear|unclear:4|0|prompt|1|157|YES|YES|1|972|runs_replication/run_20250920_104842/logs/trial_99d46dfb2f_16a4c3d4.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_4ebdf17be4_8bdbb731.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_d739cfd2ac_19531c57.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:58.287618|row_fc7679be59_5a0fb839|gemma2:9b|1b_prompt_without_context|2|unclear|unclear:4|0|prompt|0|157|YES|YES|1|782|runs_replication/run_20250920_104842/logs/trial_9cc92bf431_a3930f1b.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_53012cdbe1_7385b06a.json|NO|NO|1|456|runs_replication/run_20250920_104842/logs/trial_66e4f88db1_d0299474.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:51:59.988713|row_1800c31eea_0d670a3b|gemma2:9b|2b_interaction_without_context|3|unclear|unclear:4|0|interaction|0|157|YES|YES|1|792|runs_replication/run_20250920_104842/logs/trial_6cff056f63_f0b5b314.json|NO|NO|1|452|runs_replication/run_20250920_104842/logs/trial_c90e792ed1_cc422569.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_34fb8df704_3b05770d.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:52:01.679835|row_bfe15ced05_ba786e10|gemma2:9b|1b_prompt_without_context|0|unclear|unclear:5|1|prompt|0|95|YES|YES|1|781|runs_replication/run_20250920_104842/logs/trial_9f89648d1d_4f32b45b.json|NO|NO|1|448|runs_replication/run_20250920_104842/logs/trial_0121f84777_21072c45.json|YES|YES|1|455|runs_replication/run_20250920_104842/logs/trial_a921f5890f_461a0e53.json|0|1|1|42
v4.0.0|runs_replication/run_20250920_104842|2025-09-20T10:52:03.212797|row_9ce996aa22_6f8bb2b0|gemma2:9b|2b_interaction_without_context|1|unclear|unclear:5|1|interaction|0|95|YES|YES|1|622|runs_replication/run_20250920_104842/logs/trial_5ca2a7c06c_8e0f70f2.json|NO|NO|1|453|runs_replication/run_20250920_104842/logs/trial_30f39cd110_7811bd69.json|YES|YES|1|453|runs_replication/run_20250920_104842/logs/trial_02cd515573_a7cec9bb.json|0|1|1|42
